s,Z
1098.506,587.15
1099.49,587.149
1100.464,587.162
1101.443,587.165
1102.429,587.178
1103.417,587.186
1104.399,587.184
1105.387,587.183
1106.365,587.191
1107.336,587.2
1108.311,587.207
1109.3,587.219
1110.293,587.226
1111.272,587.222
1112.242,587.231
1113.211,587.244
1114.191,587.256
1115.179,587.272
1116.164,587.284
1117.145,587.276
1118.127,587.28
1119.108,587.286
1120.079,587.295
1121.051,587.31
1122.032,587.325
1123.018,587.327
1124,587.336
1124.975,587.34
1125.948,587.338
1126.934,587.348
1127.921,587.36
1128.894,587.349
1129.869,587.365
1130.836,587.381
1131.8,587.391
1132.788,587.41
1133.774,587.42
1134.754,587.429
1135.722,587.431
1136.693,587.463
1137.659,587.463
1138.64,587.47
1139.617,587.486
1140.59,587.494
1141.554,587.494
1142.524,587.503
1143.498,587.516
1144.462,587.534
1145.427,587.546
1146.397,587.558
1147.375,587.572
1148.342,587.579
1149.306,587.593
1150.273,587.599
1151.235,587.616
1152.205,587.627
1153.171,587.643
1154.135,587.655
1155.097,587.665
1156.061,587.675
1157.024,587.683
1157.986,587.697
1158.95,587.711
1159.916,587.719
1160.88,587.734
1161.846,587.74
1162.805,587.74
1163.766,587.752
1164.727,587.757
1165.692,587.768
1166.654,587.78
1167.618,587.78
1168.576,587.794
1169.535,587.795
1170.499,587.806
1171.462,587.816
1172.426,587.826
1173.385,587.839
1174.348,587.842
1175.311,587.85
1176.279,587.861
1177.235,587.862
1178.19,587.869
1179.153,587.878
1180.123,587.884
1181.093,587.884
1182.051,587.892
1183.009,587.892
1183.973,587.904
1184.937,587.904
1185.905,587.913
1186.872,587.923
1187.838,587.935
1188.804,587.938
1189.777,587.949
1190.742,587.944
1191.708,587.956
1192.677,587.961
1193.653,587.969
1194.625,587.977
1195.593,587.985
1196.564,587.998
1197.535,588.007
1198.512,588.015
1199.49,588.027
1200.469,588.04
1201.444,588.037
1202.423,588.042
1203.394,588.056
1204.364,588.064
