S,z
7599.88,1145.742
7605.661,1146.556
7611.995,1146.161
7618.803,1146.859
7625.461,1147.199
7632.882,1148.069
7640.83,1147.447
7648.425,1148.468
7655.879,1148.874
7662.903,1149.416
7670.026,1149.452
7677.756,1148.629
7685.703,1149.894
7692.812,1149.99
7700.372,1150.732
7708.171,1151.19
7716.649,1152.411
7725.585,1151.665
7735.153,1151.713
7744.624,1152.621
7754.165,1153.109
7764.027,1152.803
7772.724,1154.112
7781.742,1154.7
7790.35,1155.302
7798.522,1155.847
7807.065,1156.709
7815.486,1158.079
7824.023,1157.328
7832.495,1157.684
7840.561,1158.581
7848.484,1158.459
7855.156,1159.711
7861.302,1158.83
7865.375,1160.099
7868.891,1160.206
7872.469,1160.96
7875.118,1161.203
7877.904,1160.982
