S,z
14443.716,732.790
14453.914,732.545
14463.914,732.305
14472.969,732.106
14483.019,731.895
14493.069,731.684
14503.069,731.454
14513.119,731.203
14523.169,730.941
14533.219,730.680
14543.417,730.405
14553.417,730.125
14563.467,729.833
