S,z
6882.59,797.027
6892.59,797.307
6902.59,797.597
6912.49,797.894
6922.49,798.204
6932.39,798.511
6942.39,798.831
6952.29,799.168
6962.29,799.518
6972.92,799.911
6982.14,800.271
6992.14,800.681
7002.14,801.101
7012.04,801.526
7022.67,801.983
7031.89,802.371
7042.52,802.796
7051.74,803.155
7062.37,803.549
7071.59,803.871
7082.22,804.233
7092.12,804.559
7102.12,804.889
7112.02,805.226
7121.92,805.582
7131.82,805.959
7141.72,806.364
7151.72,806.794
7162.35,807.273
7172.35,807.733
7181.78,808.176
7191.78,808.636
7201.78,809.086
7211.63,809.510
7221.92,809.932
7231.77,810.316
7241.62,810.690
7251.47,811.055
7261.91,811.430
7271.13,811.762
7281.57,812.138
7292.01,812.525
7301.23,812.884
7311.43,813.302
7321.48,813.734
7331.68,814.193
7341.73,814.666
7351.78,815.168
7361.98,815.698
7371.03,816.187
7381.08,816.760
7391.13,817.353
7401.18,817.976
7411.23,818.619
7421.43,819.282
7431.48,819.946
7441.53,820.619
7451.58,821.302
7460.80,821.929
7470.85,822.623
7480.90,823.316
7490.95,824.010
7501.00,824.703
7511.05,825.397
7521.24,826.100
7531.29,826.804
7541.49,827.518
7550.55,828.160
7560.60,828.874
7570.65,829.588
7580.70,830.291
7590.75,830.995
7600.95,831.698
7611.00,832.392
7621.05,833.075
7631.24,833.768
7640.46,834.395
7650.66,835.079
7660.86,835.752
7670.35,836.368
7680.79,837.026
7690.27,837.595
7700.12,838.157
7710.89,838.738
7720.33,839.210
7730.62,839.684
7740.06,840.070
7750.87,840.471
7760.87,840.791
7770.09,841.040
7780.09,841.260
7789.99,841.438
7799.89,841.576
7809.79,841.685
7820.42,841.792
7830.32,841.881
7840.32,841.971
7849.54,842.044
7860.17,842.129
